Customer_ID,Customer_Name,Region_ID
CUST-02705,Customer 2705,16
CUST-02706,Customer 2706,7
CUST-02707,Customer 2707,1
CUST-02708,Customer 2708,9
CUST-02709,Customer 2709,6
CUST-02710,Customer 2710,17
CUST-02711,Customer 2711,3
CUST-02712,Customer 2712,4
CUST-02713,Customer 2713,4
CUST-02714,Customer 2714,16
CUST-02715,Customer 2715,11
CUST-02716,Customer 2716,2
CUST-02717,Customer 2717,18
CUST-02718,Customer 2718,5
CUST-02719,Customer 2719,17
CUST-02720,Customer 2720,4
CUST-02721,Customer 2721,15
CUST-02722,Customer 2722,4
CUST-02723,Customer 2723,20
CUST-02724,Customer 2724,4
CUST-02725,Customer 2725,2
CUST-02726,Customer 2726,6
CUST-02727,Customer 2727,7
CUST-02728,Customer 2728,6
CUST-02729,Customer 2729,15
CUST-02730,Customer 2730,16
CUST-02731,Customer 2731,4
CUST-02732,Customer 2732,12
CUST-02733,Customer 2733,5
CUST-02734,Customer 2734,7
CUST-02735,Customer 2735,14
CUST-02736,Customer 2736,1
CUST-02737,Customer 2737,16
CUST-02738,Customer 2738,17
CUST-02739,Customer 2739,9
CUST-02740,Customer 2740,14
CUST-02741,Customer 2741,8
CUST-02742,Customer 2742,17
CUST-02743,Customer 2743,8
CUST-02744,Customer 2744,14
CUST-02745,Customer 2745,14
CUST-02746,Customer 2746,17
CUST-02747,Customer 2747,12
CUST-02748,Customer 2748,15
CUST-02749,Customer 2749,1
CUST-02750,Customer 2750,17
CUST-02751,Customer 2751,3
CUST-02752,Customer 2752,13
CUST-02753,Customer 2753,6
CUST-02754,Customer 2754,13
CUST-02755,Customer 2755,5
CUST-02756,Customer 2756,2
CUST-02757,Customer 2757,17
CUST-02758,Customer 2758,14
CUST-02759,Customer 2759,18
CUST-02760,Customer 2760,11
CUST-02761,Customer 2761,1
CUST-02762,Customer 2762,17
CUST-02763,Customer 2763,5
CUST-02764,Customer 2764,15
CUST-02765,Customer 2765,18
CUST-02766,Customer 2766,20
CUST-02767,Customer 2767,12
CUST-02768,Customer 2768,13
CUST-02769,Customer 2769,10
CUST-02770,Customer 2770,18
CUST-02771,Customer 2771,5
CUST-02772,Customer 2772,18
CUST-02773,Customer 2773,3
CUST-02774,Customer 2774,10
CUST-02775,Customer 2775,6
CUST-02776,Customer 2776,18
CUST-02777,Customer 2777,8
CUST-02778,Customer 2778,10
CUST-02779,Customer 2779,17
CUST-02780,Customer 2780,2
CUST-02781,Customer 2781,9
CUST-02782,Customer 2782,12
CUST-02783,Customer 2783,4
CUST-02784,Customer 2784,19
CUST-02785,Customer 2785,15
CUST-02786,Customer 2786,8
CUST-02787,Customer 2787,19
CUST-02788,Customer 2788,18
CUST-02789,Customer 2789,8
CUST-02790,Customer 2790,10
CUST-02791,Customer 2791,19
CUST-02792,Customer 2792,13
CUST-02793,Customer 2793,8
CUST-02794,Customer 2794,17
CUST-02795,Customer 2795,12
CUST-02796,Customer 2796,5
CUST-02797,Customer 2797,14
CUST-02798,Customer 2798,2
CUST-02799,Customer 2799,5
CUST-02800,Customer 2800,15
CUST-02801,Customer 2801,17
CUST-02802,Customer 2802,18
CUST-02803,Customer 2803,13
CUST-02804,Customer 2804,19
CUST-02805,Customer 2805,14
CUST-02806,Customer 2806,16
CUST-02807,Customer 2807,14
CUST-02808,Customer 2808,5
CUST-02809,Customer 2809,16
CUST-02810,Customer 2810,5
CUST-02811,Customer 2811,17
CUST-02812,Customer 2812,4
CUST-02813,Customer 2813,15
CUST-02814,Customer 2814,6
CUST-02815,Customer 2815,12
CUST-02816,Customer 2816,4
CUST-02817,Customer 2817,14
CUST-02818,Customer 2818,12
CUST-02819,Customer 2819,2
CUST-02820,Customer 2820,4
CUST-02821,Customer 2821,12
CUST-02822,Customer 2822,16
CUST-02823,Customer 2823,5
CUST-02824,Customer 2824,19
CUST-02825,Customer 2825,10
CUST-02826,Customer 2826,7
CUST-02827,Customer 2827,16
,Customer 2828,18
CUST-02829,Customer 2829,2
CUST-02830,Customer 2830,19
CUST-02831,Customer 2831,15
CUST-02832,Customer 2832,13
CUST-02833,Customer 2833,20
CUST-02834,Customer 2834,5
CUST-02835,Customer 2835,15
CUST-02836,Customer 2836,15
CUST-02837,Customer 2837,11
CUST-02838,Customer 2838,20
CUST-02839,Customer 2839,14
CUST-02840,Customer 2840,13
CUST-02841,Customer 2841,2
CUST-02842,Customer 2842,15
CUST-02843,Customer 2843,3
CUST-02844,Customer 2844,1
CUST-02845,Customer 2845,10
CUST-02846,Customer 2846,4
CUST-02847,Customer 2847,3
CUST-02848,Customer 2848,20
CUST-02849,Customer 2849,2
CUST-02850,Customer 2850,17
CUST-02851,Customer 2851,16
CUST-02852,Customer 2852,1
CUST-02853,Customer 2853,18
CUST-02854,Customer 2854,1
CUST-02855,Customer 2855,7
CUST-02856,Customer 2856,19
CUST-02857,Customer 2857,18
CUST-02858,Customer 2858,13
CUST-02859,Customer 2859,16
CUST-02860,Customer 2860,1
CUST-02861,Customer 2861,6
CUST-02862,Customer 2862,17
CUST-02863,Customer 2863,9
CUST-02864,Customer 2864,4
CUST-02865,Customer 2865,10
CUST-02866,Customer 2866,9
CUST-02867,Customer 2867,5
CUST-02868,Customer 2868,14
CUST-02869,Customer 2869,2
CUST-02870,Customer 2870,11
CUST-02871,Customer 2871,2
CUST-02872,Customer 2872,4
CUST-02873,Customer 2873,14
CUST-02874,Customer 2874,9
CUST-02875,Customer 2875,4
CUST-02876,Customer 2876,8
CUST-02877,Customer 2877,19
CUST-02878,Customer 2878,17
CUST-02879,Customer 2879,13
CUST-02880,Customer 2880,9
CUST-02881,Customer 2881,15
CUST-02882,Customer 2882,3
CUST-02883,Customer 2883,14
CUST-02884,Customer 2884,1
CUST-02885,Customer 2885,19
CUST-02886,Customer 2886,8
CUST-02887,Customer 2887,5
CUST-02888,Customer 2888,14
CUST-02889,Customer 2889,17
CUST-02890,Customer 2890,5
CUST-02891,Customer 2891,6
CUST-02892,Customer 2892,18
CUST-02893,Customer 2893,18
CUST-02894,Customer 2894,1
CUST-02895,Customer 2895,20
CUST-02896,Customer 2896,6
,Customer 2897,16
CUST-02898,Customer 2898,9
CUST-02899,Customer 2899,13
CUST-02900,Customer 2900,7
CUST-02901,Customer 2901,17
CUST-02902,Customer 2902,6
CUST-02903,Customer 2903,19
CUST-02904,Customer 2904,3
CUST-02905,Customer 2905,4
CUST-02906,Customer 2906,18
CUST-02907,Customer 2907,14
CUST-02908,Customer 2908,17
CUST-02909,Customer 2909,11
CUST-02910,Customer 2910,11
CUST-02911,Customer 2911,15
CUST-02912,Customer 2912,11
CUST-02913,Customer 2913,15
CUST-02914,Customer 2914,11
,Customer 2915,5
CUST-02916,Customer 2916,1
CUST-02917,Customer 2917,1
CUST-02918,Customer 2918,6
CUST-02919,Customer 2919,16
CUST-02920,Customer 2920,18
CUST-02921,Customer 2921,3
CUST-02922,Customer 2922,15
CUST-02923,Customer 2923,12
CUST-02924,Customer 2924,13
CUST-02925,Customer 2925,12
CUST-02926,Customer 2926,1
CUST-02927,Customer 2927,12
CUST-02928,Customer 2928,15
,Customer 2929,1
CUST-02930,Customer 2930,12
CUST-02931,Customer 2931,20
CUST-02932,Customer 2932,8
CUST-02933,Customer 2933,16
CUST-02934,Customer 2934,2
CUST-02935,Customer 2935,20
CUST-02936,Customer 2936,7
CUST-02937,Customer 2937,13
CUST-02938,Customer 2938,9
CUST-02939,Customer 2939,16
CUST-02940,Customer 2940,7
CUST-02941,Customer 2941,19
CUST-02942,Customer 2942,20
CUST-02943,Customer 2943,3
CUST-02944,Customer 2944,3
CUST-02945,Customer 2945,19
CUST-02946,Customer 2946,17
CUST-02947,Customer 2947,9
CUST-02948,Customer 2948,1
CUST-02949,Customer 2949,18
CUST-02950,Customer 2950,18
CUST-02951,Customer 2951,1
CUST-02952,Customer 2952,2
CUST-02953,Customer 2953,11
CUST-02954,Customer 2954,14
CUST-02955,Customer 2955,17
CUST-02956,Customer 2956,12
CUST-02957,Customer 2957,2
CUST-02958,Customer 2958,8
CUST-02959,Customer 2959,14
CUST-02960,Customer 2960,11
,Customer 2961,7
CUST-02962,Customer 2962,19
CUST-02963,Customer 2963,8
CUST-02964,Customer 2964,14
CUST-02965,Customer 2965,8
CUST-02966,Customer 2966,11
CUST-02967,Customer 2967,4
CUST-02968,Customer 2968,14
CUST-02969,Customer 2969,19
CUST-02970,Customer 2970,11
CUST-02971,Customer 2971,8
CUST-02972,Customer 2972,8
CUST-02973,Customer 2973,2
CUST-02974,Customer 2974,17
CUST-02975,Customer 2975,3
CUST-02976,Customer 2976,20
CUST-02977,Customer 2977,4
CUST-02978,Customer 2978,19
CUST-02979,Customer 2979,2
CUST-02980,Customer 2980,13
CUST-02981,Customer 2981,3
CUST-02982,Customer 2982,2
CUST-02983,Customer 2983,15
CUST-02984,Customer 2984,20
CUST-02985,Customer 2985,3
CUST-02986,Customer 2986,2
CUST-02987,Customer 2987,10
CUST-02988,Customer 2988,13
CUST-02989,Customer 2989,14
CUST-02990,Customer 2990,20
CUST-02991,Customer 2991,20
,Customer 2992,13
CUST-02993,Customer 2993,14
CUST-02994,Customer 2994,20
CUST-02995,Customer 2995,1
CUST-02996,Customer 2996,11
CUST-02997,Customer 2997,4
CUST-02998,Customer 2998,20
CUST-02999,Customer 2999,19
CUST-03000,Customer 3000,7
CUST-03001,Customer 3001,5
CUST-03002,Customer 3002,9
CUST-03003,Customer 3003,16
CUST-03004,Customer 3004,15
CUST-03005,Customer 3005,5
CUST-03006,Customer 3006,2
CUST-03007,Customer 3007,19
CUST-03008,Customer 3008,12
CUST-03009,Customer 3009,18
CUST-03010,Customer 3010,5
CUST-03011,Customer 3011,20
CUST-03012,Customer 3012,12
CUST-03013,Customer 3013,17
CUST-03014,Customer 3014,5
CUST-03015,Customer 3015,17
CUST-03016,Customer 3016,18
CUST-03017,Customer 3017,14
CUST-03018,Customer 3018,7
CUST-03019,Customer 3019,7
CUST-03020,Customer 3020,11
CUST-03021,Customer 3021,16
CUST-03022,Customer 3022,15
CUST-03023,Customer 3023,11
CUST-03024,Customer 3024,19
CUST-03025,Customer 3025,20
CUST-03026,Customer 3026,11
CUST-03027,Customer 3027,15
CUST-03028,Customer 3028,2
CUST-03029,Customer 3029,1
CUST-03030,Customer 3030,8
CUST-03031,Customer 3031,7
CUST-03032,Customer 3032,11
CUST-03033,Customer 3033,13
CUST-03034,Customer 3034,6
CUST-03035,Customer 3035,1
CUST-03036,Customer 3036,3
CUST-03037,Customer 3037,18
CUST-03038,Customer 3038,10
CUST-03039,Customer 3039,19
CUST-03040,Customer 3040,12
CUST-03041,Customer 3041,1
CUST-03042,Customer 3042,10
CUST-03043,Customer 3043,9
CUST-03044,Customer 3044,11
CUST-03045,Customer 3045,8
CUST-03046,Customer 3046,1
CUST-03047,Customer 3047,9
CUST-03048,Customer 3048,1
CUST-03049,Customer 3049,5
CUST-03050,Customer 3050,4
CUST-03051,Customer 3051,7
CUST-03052,Customer 3052,8
CUST-03053,Customer 3053,12
CUST-03054,Customer 3054,17
CUST-03055,Customer 3055,20
CUST-03056,Customer 3056,3
CUST-03057,Customer 3057,5
CUST-03058,Customer 3058,7
CUST-03059,Customer 3059,12
CUST-03060,Customer 3060,14
CUST-03061,Customer 3061,8
CUST-03062,Customer 3062,20
CUST-03063,Customer 3063,18
CUST-03064,Customer 3064,5
CUST-03065,Customer 3065,2
CUST-03066,Customer 3066,9
CUST-03067,Customer 3067,17
CUST-03068,Customer 3068,16
CUST-03069,Customer 3069,3
CUST-03070,Customer 3070,20
CUST-03071,Customer 3071,17
CUST-03072,Customer 3072,17
CUST-03073,Customer 3073,17
CUST-03074,Customer 3074,11
CUST-03075,Customer 3075,17
CUST-03076,Customer 3076,16
CUST-03077,Customer 3077,19
CUST-03078,Customer 3078,19
CUST-03079,Customer 3079,7
CUST-03080,Customer 3080,7
CUST-03081,Customer 3081,8
CUST-03082,Customer 3082,10
CUST-03083,Customer 3083,13
CUST-03084,Customer 3084,12
CUST-03085,Customer 3085,3
CUST-03086,Customer 3086,3
CUST-03087,Customer 3087,17
CUST-03088,Customer 3088,19
CUST-03089,Customer 3089,17
CUST-03090,Customer 3090,14
CUST-03091,Customer 3091,14
CUST-03092,Customer 3092,16
CUST-03093,Customer 3093,13
CUST-03094,Customer 3094,15
CUST-03095,Customer 3095,3
CUST-03096,Customer 3096,3
CUST-03097,Customer 3097,17
CUST-03098,Customer 3098,3
CUST-03099,Customer 3099,8
CUST-03100,Customer 3100,3
CUST-03101,Customer 3101,18
CUST-03102,Customer 3102,7
CUST-03103,Customer 3103,9
CUST-03104,Customer 3104,9
CUST-03105,Customer 3105,20
CUST-03106,Customer 3106,18
CUST-03107,Customer 3107,1
CUST-03108,Customer 3108,10
CUST-03109,Customer 3109,13
CUST-03110,Customer 3110,19
CUST-03111,Customer 3111,1
CUST-03112,Customer 3112,17
CUST-03113,Customer 3113,5
CUST-03114,Customer 3114,8
CUST-03115,Customer 3115,7
CUST-03116,Customer 3116,17
CUST-03117,Customer 3117,18
CUST-03118,Customer 3118,15
CUST-03119,Customer 3119,3
CUST-03120,Customer 3120,7
CUST-03121,Customer 3121,14
CUST-03122,Customer 3122,15
CUST-03123,Customer 3123,1
CUST-03124,Customer 3124,19
CUST-03125,Customer 3125,10
CUST-03126,Customer 3126,1
CUST-03127,Customer 3127,12
CUST-03128,Customer 3128,14
CUST-03129,Customer 3129,13
CUST-03130,Customer 3130,18
CUST-03131,Customer 3131,19
CUST-03132,Customer 3132,2
CUST-03133,Customer 3133,5
CUST-03134,Customer 3134,11
CUST-03135,Customer 3135,20
CUST-03136,Customer 3136,19
CUST-03137,Customer 3137,13
CUST-03138,Customer 3138,13
CUST-03139,Customer 3139,13
CUST-03140,Customer 3140,4
CUST-03141,Customer 3141,15
CUST-03142,Customer 3142,10
CUST-03143,Customer 3143,4
CUST-03144,Customer 3144,6
CUST-03145,Customer 3145,20
CUST-03146,Customer 3146,6
CUST-03147,Customer 3147,13
CUST-03148,Customer 3148,8
CUST-03149,Customer 3149,17
CUST-03150,Customer 3150,2
CUST-03151,Customer 3151,1
CUST-03152,Customer 3152,14
CUST-03153,Customer 3153,4
CUST-03154,Customer 3154,14
CUST-03155,Customer 3155,3
CUST-03156,Customer 3156,7
CUST-03157,Customer 3157,7
CUST-03158,Customer 3158,16
CUST-03159,Customer 3159,19
CUST-03160,Customer 3160,19
CUST-03161,Customer 3161,15
CUST-03162,Customer 3162,1
CUST-03163,Customer 3163,15
CUST-03164,Customer 3164,13
CUST-03165,Customer 3165,8
CUST-03166,Customer 3166,19
CUST-03167,Customer 3167,15
CUST-03168,Customer 3168,2
CUST-03169,Customer 3169,10
CUST-03170,Customer 3170,15
CUST-03171,Customer 3171,10
CUST-03172,Customer 3172,6
CUST-03173,Customer 3173,6
CUST-03174,Customer 3174,14
CUST-03175,Customer 3175,6
CUST-03176,Customer 3176,4
CUST-03177,Customer 3177,2
CUST-03178,Customer 3178,6
CUST-03179,Customer 3179,18
CUST-03180,Customer 3180,3
CUST-03181,Customer 3181,7
CUST-03182,Customer 3182,14
CUST-03183,Customer 3183,18
CUST-03184,Customer 3184,12
CUST-03185,Customer 3185,4
CUST-03186,Customer 3186,11
CUST-03187,Customer 3187,6
CUST-03188,Customer 3188,17
CUST-03189,Customer 3189,1
CUST-03190,Customer 3190,15
CUST-03191,Customer 3191,13
CUST-03192,Customer 3192,13
CUST-03193,Customer 3193,9
CUST-03194,Customer 3194,5
CUST-03195,Customer 3195,15
CUST-03196,Customer 3196,3
CUST-03197,Customer 3197,8
CUST-03198,Customer 3198,15
CUST-03199,Customer 3199,9
CUST-03200,Customer 3200,6
CUST-03201,Customer 3201,20
CUST-03202,Customer 3202,10
CUST-03203,Customer 3203,13
CUST-03204,Customer 3204,1
CUST-03205,Customer 3205,5
CUST-03206,Customer 3206,6
CUST-03207,Customer 3207,2
CUST-03208,Customer 3208,18
CUST-03209,Customer 3209,2
CUST-03210,Customer 3210,17
CUST-03211,Customer 3211,4
CUST-03212,Customer 3212,10
CUST-03213,Customer 3213,20
,Customer 3214,13
CUST-03215,Customer 3215,8
CUST-03216,Customer 3216,8
CUST-03217,Customer 3217,1
CUST-03218,Customer 3218,1
CUST-03219,Customer 3219,7
CUST-03220,Customer 3220,3
CUST-03221,Customer 3221,4
CUST-03222,Customer 3222,6
CUST-03223,Customer 3223,2
CUST-03224,Customer 3224,4
CUST-03225,Customer 3225,11
CUST-03226,Customer 3226,7
CUST-03227,Customer 3227,18
CUST-03228,Customer 3228,14
CUST-03229,Customer 3229,7
CUST-03230,Customer 3230,11
CUST-03231,Customer 3231,13
CUST-03232,Customer 3232,1
CUST-03233,Customer 3233,15
CUST-03234,Customer 3234,9
CUST-03235,Customer 3235,12
CUST-03236,Customer 3236,7
CUST-03237,Customer 3237,20
CUST-03238,Customer 3238,4
CUST-03239,Customer 3239,19
CUST-03240,Customer 3240,4
CUST-03241,Customer 3241,13
CUST-03242,Customer 3242,5
CUST-03243,Customer 3243,11
CUST-03244,Customer 3244,16
CUST-03245,Customer 3245,1
CUST-03246,Customer 3246,19
CUST-03247,Customer 3247,17
CUST-03248,Customer 3248,8
CUST-03249,Customer 3249,1
CUST-03250,Customer 3250,20
CUST-03251,Customer 3251,4
CUST-03252,Customer 3252,14
CUST-03253,Customer 3253,20
CUST-03254,Customer 3254,5
CUST-03255,Customer 3255,10
CUST-03256,Customer 3256,13
CUST-03257,Customer 3257,2
CUST-03258,Customer 3258,20
CUST-03259,Customer 3259,15
CUST-03260,Customer 3260,11
CUST-03261,Customer 3261,11
CUST-03262,Customer 3262,2
CUST-03263,Customer 3263,14
CUST-03264,Customer 3264,10
CUST-03265,Customer 3265,8
CUST-03266,Customer 3266,11
CUST-03267,Customer 3267,7
CUST-03268,Customer 3268,8
CUST-03269,Customer 3269,8
CUST-03270,Customer 3270,13
CUST-03271,Customer 3271,6
CUST-03272,Customer 3272,1
CUST-03273,Customer 3273,16
CUST-03274,Customer 3274,7
CUST-03275,Customer 3275,5
CUST-03276,Customer 3276,5
CUST-03277,Customer 3277,19
CUST-03278,Customer 3278,7
CUST-03279,Customer 3279,3
CUST-03280,Customer 3280,15
CUST-03281,Customer 3281,7
CUST-03282,Customer 3282,6
CUST-03283,Customer 3283,10
CUST-03284,Customer 3284,15
CUST-03285,Customer 3285,7
CUST-03286,Customer 3286,16
CUST-03287,Customer 3287,12
CUST-03288,Customer 3288,6
CUST-03289,Customer 3289,14
CUST-03290,Customer 3290,14
CUST-03291,Customer 3291,16
,Customer 3292,13
CUST-03293,Customer 3293,3
CUST-03294,Customer 3294,10
CUST-03295,Customer 3295,5
CUST-03296,Customer 3296,6
CUST-03297,Customer 3297,15
CUST-03298,Customer 3298,10
CUST-03299,Customer 3299,20
CUST-03300,Customer 3300,11
CUST-03301,Customer 3301,16
CUST-03302,Customer 3302,7
,Customer 3303,17
CUST-03304,Customer 3304,12
CUST-03305,Customer 3305,14
CUST-03306,Customer 3306,12
CUST-03307,Customer 3307,10
CUST-03308,Customer 3308,19
CUST-03309,Customer 3309,2
CUST-03310,Customer 3310,4
CUST-03311,Customer 3311,19
CUST-03312,Customer 3312,14
CUST-03313,Customer 3313,12
CUST-03314,Customer 3314,16
CUST-03315,Customer 3315,12
CUST-03316,Customer 3316,13
CUST-03317,Customer 3317,8
CUST-03318,Customer 3318,2
CUST-03319,Customer 3319,12
CUST-03320,Customer 3320,1
CUST-03321,Customer 3321,5
CUST-03322,Customer 3322,15
CUST-03323,Customer 3323,5
CUST-03324,Customer 3324,20
CUST-03325,Customer 3325,6
,Customer 3326,3
CUST-03327,Customer 3327,13
CUST-03328,Customer 3328,19
CUST-03329,Customer 3329,3
CUST-03330,Customer 3330,7
CUST-03331,Customer 3331,6
CUST-03332,Customer 3332,9
CUST-03333,Customer 3333,17
CUST-03334,Customer 3334,13
CUST-03335,Customer 3335,14
CUST-03336,Customer 3336,3
CUST-03337,Customer 3337,19
CUST-03338,Customer 3338,12
CUST-03339,Customer 3339,9
CUST-03340,Customer 3340,13
CUST-03341,Customer 3341,1
CUST-03342,Customer 3342,16
,Customer 3343,3
CUST-03344,Customer 3344,14
CUST-03345,Customer 3345,10
CUST-03346,Customer 3346,6
CUST-03347,Customer 3347,6
CUST-03348,Customer 3348,7
CUST-03349,Customer 3349,17
CUST-03350,Customer 3350,15
CUST-03351,Customer 3351,7
CUST-03352,Customer 3352,2
CUST-03353,Customer 3353,7
CUST-03354,Customer 3354,14
CUST-03355,Customer 3355,20
CUST-03356,Customer 3356,6
CUST-03357,Customer 3357,3
CUST-03358,Customer 3358,9
CUST-03359,Customer 3359,1
CUST-03360,Customer 3360,16
CUST-03361,Customer 3361,4
,Customer 3362,9
CUST-03363,Customer 3363,1
CUST-03364,Customer 3364,2
CUST-03365,Customer 3365,17
CUST-03366,Customer 3366,13
CUST-03367,Customer 3367,9
CUST-03368,Customer 3368,16
CUST-03369,Customer 3369,20
CUST-03370,Customer 3370,12
CUST-03371,Customer 3371,11
CUST-03372,Customer 3372,8
CUST-03373,Customer 3373,13
CUST-03374,Customer 3374,2
CUST-03375,Customer 3375,11
CUST-03376,Customer 3376,1
CUST-03377,Customer 3377,13
CUST-03378,Customer 3378,5
CUST-03379,Customer 3379,4
CUST-03380,Customer 3380,9
CUST-03381,Customer 3381,8
CUST-03382,Customer 3382,20
CUST-03383,Customer 3383,16
CUST-03384,Customer 3384,7
,Customer 3385,11
,Customer 3386,12
CUST-03387,Customer 3387,11
CUST-03388,Customer 3388,8
CUST-03389,Customer 3389,13
CUST-03390,Customer 3390,3
CUST-03391,Customer 3391,16
CUST-03392,Customer 3392,4
CUST-03393,Customer 3393,10
CUST-03394,Customer 3394,5
CUST-03395,Customer 3395,19
CUST-03396,Customer 3396,17
CUST-03397,Customer 3397,16
CUST-03398,Customer 3398,10
CUST-03399,Customer 3399,18
CUST-03400,Customer 3400,15
CUST-03401,Customer 3401,15
CUST-03402,Customer 3402,16
CUST-03403,Customer 3403,8
CUST-03404,Customer 3404,6
CUST-03405,Customer 3405,3
CUST-03406,Customer 3406,1
CUST-03407,Customer 3407,11
CUST-03408,Customer 3408,9
CUST-03409,Customer 3409,9
CUST-03410,Customer 3410,4
CUST-03411,Customer 3411,18
CUST-03412,Customer 3412,16
CUST-03413,Customer 3413,11
CUST-03414,Customer 3414,19
CUST-03415,Customer 3415,20
CUST-03416,Customer 3416,11
CUST-03417,Customer 3417,13
CUST-03418,Customer 3418,18
CUST-03419,Customer 3419,14
CUST-03420,Customer 3420,8
CUST-03421,Customer 3421,10
CUST-03422,Customer 3422,3
CUST-03423,Customer 3423,19
CUST-03424,Customer 3424,4
CUST-03425,Customer 3425,5
CUST-03426,Customer 3426,13
CUST-03427,Customer 3427,1
CUST-03428,Customer 3428,19
CUST-03429,Customer 3429,13
CUST-03430,Customer 3430,11
CUST-03431,Customer 3431,5
CUST-03432,Customer 3432,20
CUST-03433,Customer 3433,4
CUST-03434,Customer 3434,18
CUST-03435,Customer 3435,11
CUST-03436,Customer 3436,10
CUST-03437,Customer 3437,16
CUST-03438,Customer 3438,5
CUST-03439,Customer 3439,5
CUST-03440,Customer 3440,2
CUST-03441,Customer 3441,10
CUST-03442,Customer 3442,4
CUST-03443,Customer 3443,19
CUST-03444,Customer 3444,7
CUST-03445,Customer 3445,13
CUST-03446,Customer 3446,11
CUST-03447,Customer 3447,7
CUST-03448,Customer 3448,8
CUST-03449,Customer 3449,2
CUST-03450,Customer 3450,6
CUST-03451,Customer 3451,13
CUST-03452,Customer 3452,6
CUST-03453,Customer 3453,18
CUST-03454,Customer 3454,14
CUST-03455,Customer 3455,12
CUST-03456,Customer 3456,13
CUST-03457,Customer 3457,10
CUST-03458,Customer 3458,7
CUST-03459,Customer 3459,18
CUST-03460,Customer 3460,5
CUST-03461,Customer 3461,19
CUST-03462,Customer 3462,2
CUST-03463,Customer 3463,10
CUST-03464,Customer 3464,6
CUST-03465,Customer 3465,15
CUST-03466,Customer 3466,10
CUST-03467,Customer 3467,7
CUST-03468,Customer 3468,7
CUST-03469,Customer 3469,1
CUST-03470,Customer 3470,19
CUST-03471,Customer 3471,5
CUST-03472,Customer 3472,14
CUST-03473,Customer 3473,6
CUST-03474,Customer 3474,4
CUST-03475,Customer 3475,16
CUST-03476,Customer 3476,2
CUST-03477,Customer 3477,17
CUST-03478,Customer 3478,19
CUST-03479,Customer 3479,5
CUST-03480,Customer 3480,13
CUST-03481,Customer 3481,4
CUST-03482,Customer 3482,16
CUST-03483,Customer 3483,20
CUST-03484,Customer 3484,13
CUST-03485,Customer 3485,3
CUST-03486,Customer 3486,13
CUST-03487,Customer 3487,15
CUST-03488,Customer 3488,4
CUST-03489,Customer 3489,4
CUST-03490,Customer 3490,17
CUST-03491,Customer 3491,19
CUST-03492,Customer 3492,19
CUST-03493,Customer 3493,4
CUST-03494,Customer 3494,6
CUST-03495,Customer 3495,14
CUST-03496,Customer 3496,5
CUST-03497,Customer 3497,3
CUST-03498,Customer 3498,18
CUST-03499,Customer 3499,1
CUST-03500,Customer 3500,18
CUST-03501,Customer 3501,17
CUST-03502,Customer 3502,17
CUST-03503,Customer 3503,18
CUST-03504,Customer 3504,4
CUST-03505,Customer 3505,7
CUST-03506,Customer 3506,4
CUST-03507,Customer 3507,20
CUST-03508,Customer 3508,1
CUST-03509,Customer 3509,11
CUST-03510,Customer 3510,5
CUST-03511,Customer 3511,6
CUST-03512,Customer 3512,9
CUST-03513,Customer 3513,2
CUST-03514,Customer 3514,4
CUST-03515,Customer 3515,12
CUST-03516,Customer 3516,6
CUST-03517,Customer 3517,1
CUST-03518,Customer 3518,2
CUST-03519,Customer 3519,17
CUST-03520,Customer 3520,10
CUST-03521,Customer 3521,15
CUST-03522,Customer 3522,16
CUST-03523,Customer 3523,17
CUST-03524,Customer 3524,12
CUST-03525,Customer 3525,17
CUST-03526,Customer 3526,4
CUST-03527,Customer 3527,2
CUST-03528,Customer 3528,7
CUST-03529,Customer 3529,7
CUST-03530,Customer 3530,20
CUST-03531,Customer 3531,19
CUST-03532,Customer 3532,5
CUST-03533,Customer 3533,14
CUST-03534,Customer 3534,9
CUST-03535,Customer 3535,6
CUST-03536,Customer 3536,3
CUST-03537,Customer 3537,14
CUST-03538,Customer 3538,5
CUST-03539,Customer 3539,3
CUST-03540,Customer 3540,9
CUST-03541,Customer 3541,7
CUST-03542,Customer 3542,19
CUST-03543,Customer 3543,17
CUST-03544,Customer 3544,14
CUST-03545,Customer 3545,11
CUST-03546,Customer 3546,14
CUST-03547,Customer 3547,20
CUST-03548,Customer 3548,9
CUST-03549,Customer 3549,4
CUST-03550,Customer 3550,14
CUST-03551,Customer 3551,3
CUST-03552,Customer 3552,11
CUST-03553,Customer 3553,5
CUST-03554,Customer 3554,8
CUST-03555,Customer 3555,4
CUST-03556,Customer 3556,8
CUST-03557,Customer 3557,4
CUST-03558,Customer 3558,4
CUST-03559,Customer 3559,10
CUST-03560,Customer 3560,16
CUST-03561,Customer 3561,12
CUST-03562,Customer 3562,10
CUST-03563,Customer 3563,20
CUST-03564,Customer 3564,2
CUST-03565,Customer 3565,13
CUST-03566,Customer 3566,18
CUST-03567,Customer 3567,13
CUST-03568,Customer 3568,5
CUST-03569,Customer 3569,17
CUST-03570,Customer 3570,5
CUST-03571,Customer 3571,19
CUST-03572,Customer 3572,2
CUST-03573,Customer 3573,12
CUST-03574,Customer 3574,8
CUST-03575,Customer 3575,14
CUST-03576,Customer 3576,6
CUST-03577,Customer 3577,12
CUST-03578,Customer 3578,17
CUST-03579,Customer 3579,14
CUST-03580,Customer 3580,8
CUST-03581,Customer 3581,3
CUST-03582,Customer 3582,14
CUST-03583,Customer 3583,3
